R,qr,qt,w
5.952614e+01,3.349248e+00,2.357750e+00,5.187396e+02
3.969254e+01,-1.931783e+00,2.292231e+00,1.915122e+02
3.724163e+01,-2.946877e+00,2.112930e+00,1.744116e+02
5.812320e+01,-1.425238e+00,2.661454e+00,5.431652e+02
5.174724e+01,3.111361e+00,1.571603e+00,2.829168e+02
1.081816e+02,-2.951066e-01,1.277633e+00,9.874692e+03
6.168163e+01,3.557140e-02,1.144969e+00,1.350451e+03
6.097633e+01,2.699813e+00,1.576231e+00,5.835776e+02
6.291764e+01,-2.350060e+00,2.897752e+00,8.235860e+02
2.779915e+01,2.535249e+00,3.914588e+00,1.235290e+02
1.146302e+02,-8.712478e-01,3.856965e+00,9.862655e+03
4.588275e+01,-1.427195e+00,2.044918e+00,2.634838e+02
4.748096e+01,-6.650262e-01,9.993253e-01,4.580888e+02
4.785403e+01,1.385937e+00,1.002725e+00,2.834647e+02
2.890941e+01,-2.204511e-01,6.562484e-01,3.276571e+02
2.651598e+01,-2.376969e+00,2.145864e+00,1.244727e+02
3.298436e+01,4.784581e+00,5.150398e-01,1.351332e+02
5.456597e+01,-8.649478e-01,4.835133e+00,4.176084e+02
2.683662e+01,-1.072158e+00,4.842386e+00,1.307916e+02
9.669432e+01,1.682080e+00,1.823322e+00,9.664413e+03
9.137289e+01,-2.781646e-01,9.884906e-01,9.979150e+03
1.735357e+01,-1.051300e+00,3.881332e+00,1.015520e+02
2.280576e+01,-3.751406e+00,2.586121e+00,1.193014e+02
5.103156e+01,-1.769931e+00,8.115061e-01,4.045339e+02
2.892658e+01,1.579473e+00,2.203985e+00,1.180686e+02
6.464081e+00,2.410965e+00,2.798107e-01,8.653246e+01
3.963878e+01,-5.561369e-01,9.154195e+00,2.734987e+02
5.934742e+01,-3.327609e-01,3.459494e-01,2.424778e+03
2.259553e+01,1.146487e+00,3.438092e+00,1.056175e+02
4.554069e+01,5.353415e-01,1.173572e+00,3.378994e+02
2.321817e+01,2.773641e-01,1.221380e+00,1.592853e+02
4.305640e+01,3.676180e-03,2.044566e+00,2.353197e+02
1.038671e+02,1.438685e+00,2.554175e+00,9.857541e+03
1.147027e+02,4.453885e-01,1.007137e+00,9.865741e+03
2.263716e+01,-9.694529e-01,9.888697e-01,1.610903e+02
2.442280e+01,-1.673374e-01,4.629235e-01,3.938146e+02
3.959530e+01,-2.004783e+00,2.752139e+00,1.882439e+02
1.860133e+01,-9.840705e-01,4.307137e+00,1.058828e+02
6.251034e+01,1.887308e+00,4.749004e+00,7.731359e+02
3.468430e+01,-5.764328e+00,7.459596e+00,2.389364e+02
5.209800e+01,1.819710e+00,4.108288e+00,3.320279e+02
2.475557e+01,3.700205e+00,2.083644e+00,1.078027e+02
3.347661e+01,2.954802e-01,1.237660e+00,2.099381e+02
1.370148e+02,1.726351e+00,9.628540e-01,9.884427e+03
9.972941e+01,2.035920e+00,4.986273e-01,9.258977e+03
2.429756e+01,1.003413e+00,3.522168e+00,1.100087e+02
6.246440e+01,1.810487e-01,3.476551e+00,7.663629e+02
3.228681e+01,-2.311015e-01,1.611516e+00,1.783722e+02
6.757720e+01,2.774661e+00,2.232359e+00,1.340091e+03
3.321863e+01,3.298769e+00,3.657128e+00,1.442937e+02
6.609549e+01,-6.968644e-01,3.319017e+00,1.212279e+03
5.178211e+01,2.582467e+00,2.734908e+00,3.010020e+02
6.977977e+01,1.282145e+00,9.252540e-01,3.648135e+03
3.397171e+01,-6.173182e-03,1.561596e+00,1.907107e+02
6.315565e+01,3.385945e-01,2.583226e+00,8.872072e+02
4.308445e+01,-1.693707e+00,2.987311e+00,2.168188e+02
1.301700e+02,1.305610e+00,3.644564e+00,9.873611e+03
1.352528e+02,-1.538032e+00,1.601006e+00,9.745681e+03
5.931892e+01,1.001628e+00,8.288003e+00,7.412492e+02
3.367017e+01,9.416345e-01,1.843576e+00,1.497996e+02
5.449968e+01,-1.250273e+00,2.187200e+00,4.360632e+02
4.866175e+01,9.783832e-01,3.502005e+00,2.676874e+02
7.361178e+01,8.256852e-02,1.866567e+00,9.973666e+03
5.813755e+01,3.951858e-01,4.606919e+00,5.240072e+02
4.517185e+01,-8.281628e-01,2.475565e+00,2.455795e+02
6.487856e+01,4.072492e-01,5.722700e+00,1.051804e+03
3.987455e+01,1.610316e+00,9.190962e-01,1.806597e+02
3.992512e+01,2.659749e-01,9.882202e-01,3.209644e+02
5.495347e+01,2.068161e+00,3.119734e+00,3.802403e+02
3.130053e+01,7.957889e-01,2.392412e+00,1.330951e+02
4.576578e+01,-4.444186e-01,6.700418e-01,5.919738e+02
4.042184e+01,7.602125e-01,2.291208e+00,1.869717e+02
2.393927e+01,-1.417521e+00,2.872296e+00,1.145639e+02
5.793886e+01,2.093388e+00,2.927977e+00,4.731136e+02
4.525167e+01,1.087477e+00,2.893818e+00,2.216821e+02
5.981706e+01,2.638971e+00,6.348269e+00,6.825903e+02
3.596796e+01,-3.460485e+00,2.094352e+00,1.685281e+02
6.100057e+01,-5.649338e-01,1.488830e+00,9.873579e+02
7.089919e+01,-1.260610e+00,4.071800e+00,2.788214e+03
4.906641e+01,-6.147131e-02,1.446987e+00,4.064526e+02
7.654809e+01,1.840850e+00,9.875506e-02,8.492352e+03
3.338867e+01,-1.566776e+00,2.479192e+00,1.512542e+02
4.093676e+01,-2.905222e+00,2.793464e+00,2.019391e+02
1.306021e+02,-5.128540e-01,1.323676e+00,9.793086e+03
1.085091e+02,-1.730537e+00,3.771221e+00,9.858906e+03
5.555903e+01,-1.274607e+00,2.227180e+00,4.674728e+02
6.088422e+01,-9.692024e-01,3.473396e+00,6.662388e+02
5.662767e+01,3.489161e+00,4.328573e+00,4.703918e+02
4.773711e+01,2.659954e+00,4.180696e+00,2.636753e+02
4.016811e+01,8.977825e-01,3.677670e+00,1.806014e+02
6.084854e+01,1.647110e+00,4.755544e+00,6.601862e+02
6.233682e+01,5.129700e+00,5.133197e+00,8.475225e+02
6.612473e+01,-3.456782e+00,8.889153e-01,1.233582e+03
8.130649e+01,3.620658e+00,1.966380e+00,9.124764e+03
1.892190e+01,-2.040513e+00,1.520323e+00,1.086156e+02
7.007845e+01,3.529643e+00,1.178308e+00,2.046816e+03
9.226655e+01,-4.851041e+00,3.064607e+00,9.902000e+03
5.009911e+01,-5.390812e+00,1.619229e+00,3.446380e+02
4.022104e+01,1.717337e+00,1.090930e+00,1.762563e+02
1.847632e+01,-1.750225e+00,1.939153e+00,1.061405e+02
3.146928e+01,-1.075046e+00,3.545191e+00,1.392502e+02
9.667612e+01,3.095744e+00,3.694486e+00,9.759024e+03
4.753631e+01,-1.788135e-01,3.176064e+00,2.612728e+02
2.775466e+01,1.099609e+00,3.979584e+00,1.220906e+02
1.149360e+02,6.038004e-01,6.007247e+00,9.867276e+03
8.856611e+01,7.535764e-02,4.536245e+00,9.949995e+03
3.995677e+01,-2.217332e+00,2.478319e+00,1.920730e+02
3.451236e+01,-4.111665e+00,1.553945e+01,3.582822e+02
5.301360e+01,4.464825e-01,1.730034e+00,4.322884e+02
4.379237e+01,-1.451039e-01,1.073071e+00,3.906191e+02
6.074495e+01,-2.525065e+00,2.026726e+00,6.816271e+02
6.371447e+01,-5.402727e-01,3.540764e+00,8.865646e+02
6.243069e+01,7.692742e-01,4.644756e+00,7.646518e+02
5.085898e+01,-9.190569e-01,3.482380e+00,3.181883e+02
1.355350e+02,3.842071e+00,1.935660e+00,9.819241e+03
9.429535e+01,1.402113e+00,2.065965e+00,9.737385e+03
7.164156e+01,-2.417190e+00,3.327575e+00,3.488131e+03
4.119075e+01,-1.190891e+00,4.327029e+00,2.029798e+02
3.450659e+01,2.944452e+00,2.443467e+00,1.365237e+02
3.367803e+01,6.826100e-01,4.072058e+00,1.460596e+02
6.182517e+01,-5.577683e-01,1.596845e+00,1.026972e+03
5.395281e+01,2.421850e-01,1.670378e+00,4.878261e+02
3.124070e+01,2.202926e-01,1.831575e+00,1.544949e+02
5.249955e+01,-1.872064e+00,2.363518e+00,3.653952e+02
1.121694e+02,-6.775937e+00,1.520279e+00,9.856656e+03
2.269971e+01,-7.350507e-01,2.900840e+00,1.101521e+02
5.586836e+01,1.406071e+00,2.675852e-01,5.248839e+02
5.463620e+01,-1.278257e+00,2.118458e+00,4.439176e+02
2.761904e+01,-1.779036e-01,5.099563e+00,1.334634e+02
4.812670e+01,2.965476e-01,4.107101e+00,2.691493e+02
6.693813e+01,-2.552873e+00,2.289426e+00,1.390297e+03
1.326597e+02,7.411337e-01,8.406107e-01,9.900452e+03
6.907005e+01,-8.388582e-01,8.159074e-01,4.698729e+03
6.219732e+01,-4.335923e-01,3.810049e+00,7.479483e+02
2.572993e+01,-9.056753e-01,1.873378e+00,1.324247e+02
4.119540e+01,7.162806e-01,1.373762e+00,2.360259e+02
3.111492e+01,1.797153e+00,6.339707e-01,1.299938e+02
5.210654e+01,-8.719225e+00,2.156148e+00,4.933111e+02
3.547695e+01,1.001745e+00,2.725903e+00,1.483438e+02
4.947421e+01,-2.758669e-01,1.057172e+00,5.391060e+02
3.117898e+01,-2.625485e-01,1.046458e+00,2.375930e+02
5.167005e+01,1.234475e+00,8.833104e-01,3.894810e+02
2.516465e+01,3.679405e+00,5.064808e+00,1.339207e+02
1.246478e+02,3.253599e-01,2.480391e+00,9.862207e+03
4.757652e+01,-1.576107e+00,1.761317e+00,2.956178e+02
1.013815e+02,1.733920e+00,1.360328e+00,9.611294e+03
1.379567e+02,1.299484e+00,2.700007e+00,9.884505e+03
1.716257e+01,9.681940e-01,3.520639e+00,9.660509e+01
5.212114e+01,-3.080223e+00,2.521492e+00,3.532872e+02
4.085981e+01,-9.411825e-01,3.171377e+00,1.941226e+02
6.252801e+01,5.418129e-01,1.491515e+00,1.084769e+03
1.965267e+01,-6.307501e-01,1.492261e+00,1.314730e+02
3.460079e+01,-1.246585e+00,1.333969e+00,1.905724e+02
5.624629e+01,2.462328e+00,4.149709e+00,4.406231e+02
4.363090e+01,2.184199e-01,1.374534e+00,3.027066e+02
6.038949e+01,5.259876e-01,1.334221e+00,9.258762e+02
4.161448e+01,1.190920e+00,3.540371e-01,2.502189e+02
6.253598e+01,3.737307e+00,4.822063e+00,8.046971e+02
1.059122e+02,1.794772e+00,9.391350e-01,9.563845e+03
9.700642e+01,-6.990168e-01,2.077368e+00,9.955925e+03
1.336718e+02,-1.140512e+00,2.268564e+00,9.784999e+03
3.949640e+01,-3.359146e-01,5.389834e+00,1.997563e+02
4.398228e+01,2.401067e+00,2.703179e+00,1.986827e+02
4.887599e+01,-4.353796e-02,2.454379e+00,2.956246e+02
1.028864e+02,-6.549259e+00,2.888667e+00,9.852501e+03
5.117071e+01,1.185670e+00,4.266355e+00,3.177654e+02
4.998248e+01,-1.162265e+00,9.217024e-01,4.554025e+02
2.983522e+01,-6.872150e-01,3.762336e+00,1.321283e+02
4.835367e+01,1.118739e+00,1.437432e+00,2.958101e+02
4.017558e+01,-4.623464e-01,1.757878e+00,2.275134e+02
5.342799e+01,1.418020e+00,1.839277e+00,3.623900e+02
2.757021e+01,-5.246707e-01,5.597332e+00,1.397665e+02
5.199215e+01,-1.664524e+00,2.052447e+00,3.660686e+02
1.058897e+02,4.081588e-01,9.167035e-01,9.834083e+03
4.938577e+01,1.965011e+00,5.547561e+00,3.174596e+02
4.573664e+01,2.359268e+00,8.797956e-01,2.043405e+02
4.399783e+01,2.236175e+00,1.553068e+00,1.918835e+02
1.209683e+02,2.943594e-01,5.565904e+00,9.855269e+03
2.857694e+01,2.373592e+00,4.479790e+00,1.312874e+02
3.915562e+01,-1.620279e+00,2.596203e+00,1.854542e+02
3.354187e+01,2.831388e+00,2.508056e+00,1.326704e+02
7.001706e+01,-6.000619e-01,2.433785e+00,2.990080e+03
1.389533e+02,1.413211e+00,1.393867e+00,9.913664e+03
1.344741e+02,-2.154933e+00,1.644104e+00,9.738398e+03
6.480733e+01,7.989193e-02,1.786493e+00,1.378229e+03
3.413176e+01,-1.428749e+00,2.936074e+00,1.526114e+02
5.841088e+01,4.020949e-01,3.323604e+00,5.247263e+02
3.705084e+01,6.983147e-01,4.611753e+00,1.695806e+02
1.315849e+02,1.425229e+00,3.025541e+00,9.889536e+03
1.119796e+02,2.420989e+00,9.360461e-02,9.448475e+03
5.104264e+01,2.946991e+00,2.825781e+00,2.895012e+02
2.993978e+01,1.976289e-01,1.587930e+00,1.616697e+02
1.288337e+02,-3.102662e+00,1.687584e+00,9.752571e+03
2.363359e+01,-2.755155e-01,1.699056e+00,1.351846e+02
3.540139e+01,-3.493811e+00,2.394568e+00,1.662138e+02
3.215418e+01,1.498745e+00,9.448654e-01,1.423593e+02
9.209569e+01,-2.833297e+00,3.365664e+00,9.921772e+03
3.721695e+01,-3.210338e+00,2.964576e+00,1.774654e+02
9.222602e+01,-5.609939e-01,2.403473e+00,9.989964e+03
3.712319e+01,-2.482514e+00,1.553159e+00,1.763139e+02
3.278548e+01,-3.142896e-02,1.883902e+00,1.634956e+02
2.976706e+01,-5.415403e-01,1.503411e+00,1.706141e+02
2.985236e+01,1.709913e+00,1.985350e+00,1.202388e+02
1.444906e+01,1.055452e+00,6.403730e-01,1.299271e+02
9.368498e+01,-2.840612e+00,1.432099e+00,9.949223e+03
1.238133e+02,-1.888153e+00,7.380520e-01,9.745761e+03
5.515082e+01,-1.558103e+00,1.596267e+00,4.878634e+02
3.442902e+01,1.639031e+00,4.787360e+00,1.574115e+02
6.658302e+01,4.017140e-01,2.626904e+00,1.392101e+03
3.130032e+01,1.822850e-01,2.942526e+00,1.339894e+02
5.802427e+01,-8.820989e-01,1.616259e+00,6.759050e+02
5.325278e+01,-8.142999e-02,1.113899e+00,6.634495e+02
3.232563e+01,2.221216e+00,1.887262e+00,1.249622e+02
4.842585e+01,-3.355002e+00,4.571901e+00,3.122106e+02
3.161884e+01,-1.442894e+00,3.051876e+00,1.406353e+02
6.932288e+01,-3.382262e+00,1.877417e+00,2.037343e+03
4.162549e+01,-1.534780e+00,4.425337e+00,2.098749e+02
4.836233e+01,-3.109923e+00,2.165063e+00,2.855210e+02
6.220519e+01,-1.134027e+00,6.650255e-01,1.368419e+03
5.538358e+01,-8.529892e-02,2.778335e+00,4.343505e+02
5.071180e+01,-1.318630e+00,1.912329e+00,3.535690e+02
3.814036e+01,1.749241e+00,2.215497e+00,1.564820e+02
3.492147e+01,-2.057579e+00,1.249087e+00,1.713138e+02
5.303545e+01,-6.423415e-01,3.596027e-01,1.030527e+03
1.158712e+02,3.966942e+00,1.763754e+00,9.636223e+03
3.407546e+01,5.318060e-01,6.799185e-01,2.755613e+02
9.888815e+01,2.900719e+00,2.547850e+00,9.653814e+03
6.036289e+01,-1.194805e+00,3.186849e+00,6.414908e+02
4.273211e+01,7.460792e-01,8.995758e-01,3.024121e+02
5.168431e+01,-6.020456e-02,2.642118e+00,3.421193e+02
2.953603e+01,-5.931085e-02,3.928393e+00,1.298619e+02
4.042439e+01,2.173801e+00,5.097565e+00,2.021979e+02
1.092063e+02,-1.599534e+00,1.927475e+00,9.820788e+03
5.693744e+01,2.210949e+00,2.545484e+00,4.307576e+02
3.902492e+01,-1.866643e+00,1.658121e+00,1.959069e+02
4.584154e+01,-4.129533e-01,4.263753e+00,2.446802e+02
1.087270e+02,9.882144e-01,2.978042e+00,9.894618e+03
3.073801e+01,1.108025e+00,3.425569e+00,1.286939e+02
5.461918e+01,1.231725e+00,1.393125e+00,4.355406e+02
3.908303e+01,2.544722e+00,1.960667e+00,1.558786e+02
4.288574e+01,2.326371e+00,7.729155e-01,1.791669e+02
3.375654e+01,-1.923883e+00,1.910550e+00,1.573240e+02
3.775493e+01,2.658649e+00,2.609485e+00,1.531759e+02
2.807144e+01,-8.384878e-01,6.770395e-01,2.292030e+02
7.101418e+01,5.383072e-01,6.667599e+00,2.785832e+03
6.013624e+01,9.733968e-01,2.284186e-01,1.074065e+03
5.506489e+01,2.562467e+00,2.438362e+00,3.690450e+02
3.614137e+01,8.218371e-01,3.932612e+00,1.571569e+02
4.387696e+00,1.549105e+00,5.410243e-01,1.028012e+02
6.477406e+01,1.592104e-01,3.681618e+00,9.892856e+02
8.691207e+00,-2.986592e+00,2.070462e+00,9.116998e+01
8.183317e+01,7.876134e-01,1.686303e+00,9.691123e+03
1.360466e+02,-4.465564e-01,4.943233e+00,9.827517e+03
1.267703e+02,-7.977949e-01,2.079966e+00,9.804850e+03
6.244395e+01,-4.429807e+00,3.673642e+00,8.348948e+02
4.593824e+01,-1.035884e+00,3.716479e+00,2.451600e+02
4.363489e+01,-8.679889e-01,1.923874e+00,2.494496e+02
3.827082e+01,4.557229e-01,3.732418e+00,1.696183e+02
4.645668e+01,1.720841e+00,2.498878e+00,2.272189e+02
1.886672e+01,-9.984669e-01,1.803977e+00,1.142732e+02
7.941187e+01,-2.902870e+00,3.250197e+00,1.005155e+04
5.553559e+01,-3.368413e+00,3.660134e+00,4.559056e+02
8.007396e+01,-2.439990e+00,6.940403e+00,9.960609e+03
1.416424e+01,-2.819503e+00,2.257589e+00,9.746359e+01
1.171571e+02,-1.377298e+00,4.174175e+00,9.844948e+03
3.499079e+01,-4.497652e+00,2.572203e+00,1.739072e+02
7.269481e+01,-1.142867e+00,5.965568e+00,4.321742e+03
4.930848e+01,-4.747329e-02,3.038428e+00,2.881689e+02
2.243920e+01,5.282138e-01,1.258565e+00,1.437738e+02
9.453548e+01,-2.219201e-01,1.770433e+00,9.958484e+03
2.957319e+01,-2.248163e+00,1.807421e+00,1.370625e+02
3.265844e+01,-1.689817e+00,8.241653e+00,2.047110e+02
2.702496e+01,1.617739e+00,1.480946e+00,1.155056e+02
3.947346e+01,1.664684e-01,1.809002e+00,2.111004e+02
2.981208e+01,4.298869e-01,2.540680e+00,1.292878e+02
2.709893e+01,-3.092383e+00,2.356497e+00,1.277660e+02
4.439437e+01,2.264525e+00,3.376908e+00,2.103308e+02
5.496110e+01,-1.476584e-01,3.069511e+00,4.132715e+02
3.666590e+01,-1.745865e+00,1.151562e+00,1.934326e+02
3.454374e+01,-1.167353e+00,1.283679e+00,1.960797e+02
6.325779e+01,-4.000848e+00,2.333864e+00,8.619924e+02
6.041842e+01,1.269657e+00,2.399300e+00,6.258319e+02
1.373556e+02,-1.899997e-01,1.941023e+00,9.818190e+03
5.031727e+01,1.000848e+00,2.507046e+00,2.968125e+02
8.445973e+01,8.503194e-01,2.316632e+00,9.809118e+03
7.180003e+01,4.062249e-01,2.210442e+00,6.192147e+03
3.619337e+01,6.258203e-01,3.221525e+00,1.545531e+02
4.479825e+01,1.936529e+00,1.171616e+00,2.066546e+02
7.527116e+01,-1.900186e+00,2.371441e+00,1.018545e+04
2.589952e+01,1.817234e+00,8.804981e-01,1.128823e+02
2.240352e+01,4.009651e-01,3.535267e+00,1.067964e+02
5.518769e+01,-2.045858e+00,3.270605e+00,4.260032e+02
2.474290e+01,-3.890929e+00,3.136897e+00,1.282085e+02
1.038325e+02,1.363276e+00,3.121982e+00,9.882658e+03
1.380469e+02,1.938753e+00,4.126281e+00,9.874454e+03
4.833746e+01,5.235586e-01,3.959980e+00,2.694702e+02
5.845184e+01,1.115970e+00,1.216209e+00,6.455493e+02
3.472884e+01,-3.597537e+00,4.218767e+00,1.756321e+02
2.240723e+01,-1.349479e+00,3.342853e+00,1.106895e+02
3.980943e+01,-7.398764e-01,2.319913e+00,1.964603e+02
5.351302e+01,-2.687055e+00,2.343125e+00,3.847987e+02
9.187980e+01,-9.996009e-01,1.678029e+00,1.000570e+04
4.796104e+01,-1.498133e+00,2.850013e+00,2.756416e+02
2.924567e+01,9.623807e-01,1.751690e+00,1.325012e+02
2.762211e+01,8.813391e-02,3.517393e+00,1.212884e+02
3.812627e+01,-1.949016e+00,3.461819e+00,1.781934e+02
3.612891e+01,4.953142e-01,3.437970e+00,1.553591e+02
3.450291e+01,2.177978e-01,1.583912e+00,1.873916e+02
3.560579e+01,-2.955790e+00,6.191354e-01,1.675106e+02
9.670897e+01,8.693800e-01,5.037757e+00,9.906438e+03
5.927060e+01,2.256852e-01,3.039583e+00,5.753221e+02
4.581771e+01,1.850707e-01,4.762811e+00,2.486890e+02
2.898855e+01,-8.197638e-02,1.221574e+00,1.958190e+02
4.513115e+01,-2.199557e-01,1.217035e+00,3.766957e+02
2.958464e+01,5.732947e-01,8.565284e-01,2.076236e+02
6.730076e+01,4.033868e-01,1.027765e+01,1.813275e+03
5.318263e+01,6.683327e-01,4.051267e+00,3.583518e+02
1.252532e+02,5.880303e-01,1.078257e+00,9.886287e+03
1.069358e+02,-1.213135e+00,1.826961e+00,9.853142e+03
2.621229e+01,3.602195e-01,1.230825e+00,1.666771e+02
2.832505e+01,3.069336e+00,3.123724e+00,1.202762e+02
5.437994e+01,7.198493e-01,4.700454e+00,4.001050e+02
1.169502e+02,-1.550488e-01,1.082135e+00,9.843291e+03
1.132963e+02,2.424816e-02,1.075434e+00,9.861031e+03
3.194387e+01,5.673277e-01,7.429527e-01,2.398869e+02
3.634331e+01,3.188326e+00,3.044846e+00,1.517178e+02
1.293820e+02,-1.547923e+00,3.295101e+00,9.801732e+03
2.430961e+01,8.151279e+00,1.450382e+00,1.541410e+02
4.140492e+01,-5.641617e-01,9.717145e-01,3.537313e+02
2.897232e+01,2.487900e+00,1.799270e+00,1.130882e+02
8.768382e+01,9.304012e-01,2.496610e+00,9.830887e+03
2.096859e+01,1.626197e+00,2.017596e+00,9.955684e+01
1.205123e+02,2.005054e+00,1.288323e+00,9.799739e+03
5.460807e+01,1.666377e+00,6.003166e+00,4.477053e+02
2.178027e+01,-3.628007e+00,1.141963e+00,1.133116e+02
1.419254e+01,2.498726e+00,1.482941e+00,8.810010e+01
5.769169e+01,-2.837156e+00,3.313052e+00,5.182033e+02
3.287564e+01,-1.658473e+00,3.159314e+00,1.468887e+02
2.627313e+01,3.945083e+00,4.734801e+00,1.354274e+02
1.934393e+01,-1.992098e+00,7.947305e-01,1.170418e+02
4.533855e+01,1.936705e+00,8.819083e-01,2.135917e+02
4.985299e+01,4.299909e-01,3.420556e+00,2.905679e+02
2.630625e+01,2.120734e+00,2.593034e+00,1.095553e+02
6.272379e+01,-5.884654e-01,3.420425e+00,7.995945e+02
6.167351e+01,1.764308e-01,2.386217e+00,7.860808e+02
6.687947e+01,2.493370e+00,4.547455e+00,1.277860e+03
3.459699e+01,-1.212758e+00,4.017701e+00,1.566223e+02
4.898445e+01,-3.262532e-01,7.975597e-01,6.544490e+02
4.847282e+01,3.402780e+00,3.648571e+00,2.687865e+02
2.594463e+01,9.188943e-01,3.394381e+00,1.138076e+02
1.199089e+02,-1.798315e-01,3.491201e+00,9.858613e+03
7.117294e+01,1.867908e-02,1.697509e+00,6.404059e+03
6.746693e+01,3.535094e+00,1.925556e-01,1.224422e+03
1.056964e+02,-2.195421e+00,3.368489e-01,9.859506e+03
1.740629e+01,-3.300014e+00,2.690164e+00,1.053541e+02
1.393580e+02,2.439230e+00,1.253108e+00,9.865233e+03
6.342420e+01,4.075166e-01,4.394368e-01,2.629765e+03
4.863921e+01,-1.423473e+00,2.660930e+00,2.884031e+02
3.567317e+01,1.351724e+00,2.203722e+00,1.476285e+02
6.081073e+01,-4.562953e-01,6.406173e+00,7.373141e+02
1.130194e+02,-3.378956e+00,1.100359e+00,9.815386e+03
6.408414e+01,-4.838422e+00,8.777335e-01,9.551714e+02
5.007062e+01,-1.341633e+00,1.484456e+00,3.693534e+02
4.583444e+01,-1.054270e+00,3.896701e+00,2.449942e+02
2.326304e+01,4.037911e+00,2.956925e+00,1.124477e+02
1.138597e+02,5.453314e-01,1.026028e+00,9.862367e+03
4.205217e+01,-2.844824e+00,3.128952e+00,2.125351e+02
4.751734e+01,1.945122e+00,2.566467e+00,2.379085e+02
1.397482e+02,-2.353632e-01,3.265871e+00,9.821141e+03
5.629300e+01,3.353562e-01,2.258938e+00,4.889681e+02
4.916945e+01,1.428863e+00,5.530655e-01,3.175210e+02
2.217445e+01,1.196922e-01,3.168586e+00,1.062885e+02
6.430713e+01,-1.224246e+00,1.407256e+00,1.311665e+03
1.809687e+01,-3.117195e+00,3.100936e+00,1.071865e+02
3.887339e+01,-2.452152e+00,1.077380e+00,1.930233e+02
1.758848e+01,-1.294276e+00,1.895876e+00,1.075183e+02
3.679504e+01,-6.278623e-01,2.322927e+00,1.743199e+02
6.810868e+01,2.621444e+00,2.202273e+00,1.486257e+03
1.006939e+02,-3.609820e-01,1.264116e+00,9.917787e+03
2.270201e+01,-2.108742e+00,2.430447e+00,1.129219e+02
5.731107e+01,8.464258e-01,3.288903e+00,4.729386e+02
9.368755e+01,-8.356027e-01,1.159111e+00,9.991084e+03
5.238769e+01,-5.683613e-01,1.283950e+00,5.362107e+02
5.100248e+01,-2.129223e+00,3.274845e+00,3.268807e+02
2.374692e+01,9.337312e-01,7.740393e-01,1.521293e+02
5.649242e+01,5.808377e-01,2.682146e+00,4.613190e+02
4.863460e+01,3.012305e+00,3.937857e+00,2.736429e+02
5.552251e+01,1.521481e+00,6.134802e-01,4.683898e+02
3.256350e+01,4.600594e-01,3.269839e-01,3.698610e+02
1.170179e+02,-5.009275e-01,3.927771e+00,9.862070e+03
9.548056e+01,5.789045e-01,3.674261e+00,9.919230e+03
1.474618e+01,-1.220762e+00,2.227944e+00,9.900247e+01
1.381580e+02,-2.456073e+00,4.663578e+00,9.800029e+03
5.691830e+01,-8.301975e-01,6.700724e+00,5.568370e+02
1.853947e+01,-1.396312e+00,4.358820e+00,1.073416e+02
3.221159e+01,-2.089357e+00,2.566780e+00,1.453002e+02
6.259533e+01,-1.150828e+00,2.912749e+00,8.129945e+02
4.253870e+01,4.557999e+00,1.766961e+00,1.918573e+02
5.457161e+01,-1.192526e+00,1.358780e+00,5.281192e+02
1.260250e+02,1.478316e+00,1.124373e+00,9.872121e+03
2.721701e+01,-1.169544e+00,3.082117e+00,1.234146e+02
3.230577e+01,-3.057056e+00,2.109847e+00,1.478118e+02
3.125036e+01,1.517703e+00,1.867115e+00,1.278116e+02
5.502106e+01,-2.416137e+00,1.476153e+00,4.441601e+02
6.858401e+01,8.258376e-01,4.094696e+00,1.684804e+03
6.190100e+01,-6.179002e-01,1.882531e+00,9.248033e+02
1.342878e+02,-1.748594e-01,1.095159e+00,9.812593e+03
1.392503e+02,6.842806e-01,1.733138e+00,9.873249e+03
1.094731e+02,-6.980970e-01,1.437061e+00,9.853898e+03
6.140621e+01,-3.875056e+00,1.681777e+00,7.136195e+02
1.256502e+01,-4.680863e-01,2.299009e+00,9.649954e+01
6.530480e+01,4.116934e-01,3.259649e+00,1.074008e+03
2.849543e+01,1.045029e+00,2.291796e+00,1.212554e+02
1.088477e+02,-5.480803e-01,5.636482e+00,9.880139e+03
5.171243e+01,2.133119e+00,1.486315e+00,2.950399e+02
1.065573e+01,2.816798e+00,4.832865e+00,1.024001e+02
1.002628e+01,1.638113e-01,2.419826e+00,9.169459e+01
4.991984e+01,-2.111338e+00,4.860651e+00,3.268074e+02
1.144154e+02,-1.216288e+00,1.685769e+00,9.803914e+03
3.449886e+01,-1.316059e+00,4.613390e-01,2.343733e+02
8.570016e+01,-1.110964e+00,2.801251e+00,1.004250e+04
4.354322e+01,8.198404e-01,3.437901e+00,2.077264e+02
4.462254e+01,-5.243169e+00,2.680093e+00,2.668149e+02
2.632285e+01,-2.683306e+00,2.022306e+00,1.241693e+02
7.056173e+01,-4.209791e+00,2.092811e+00,2.547474e+03
4.398297e+01,1.033751e+00,2.780187e+00,2.093187e+02
3.143458e+01,6.109819e-01,3.005767e+00,1.321422e+02
1.266225e+02,3.817678e+00,3.944278e+00,9.889385e+03
